category,subcategory,question,answer,reasoning,source
Word Problems,challenge,Baker made 62 cakes. Then he made 149 more cakes. He sold 144 of them. How many cakes would baker still have?,67.0,( ( 62.0 - 144.0 ) + 149.0 ),SVAMP
Word Problems,challenge,Paul got a box of some crayons for his birthday. By the end of the school year he only had 291 crayons left since he had either lost or given away 315 of them. How many crayons did he get for his birthday?,606.0,( 315.0 + 291.0 ),SVAMP
Word Problems,challenge,Jack received 5 emails and 6 letters in the morning. He then received 9 emails and 7 letters in the afternoon. How many letters did jack receive in the day?,13.0,( 6.0 + 7.0 ),SVAMP
Word Problems,challenge,Lewis earns $ 403 every week during the 233 weeks of harvest. If he has to pay $ 49 rent every week How much money does he earn during harvest season?,93899.0,( 403.0 * 233.0 ),SVAMP
Word Problems,challenge,He then went to see the oranges being harvested. He found out that they harvest 16 sacks per day and that each sack containes 57 oranges. How many days will it take to harvest 80 sacks of oranges?,5.0,( 80.0 / 16.0 ),SVAMP
Word Problems,challenge,Robin has some packages of gum. There are 3 pieces in each package and a total of 42 pieces of gum. How many packages does Robin have?,14.0,( 42.0 / 3.0 ),SVAMP
Word Problems,challenge,During the Arkansas and Texas tech game the Razorback t-shirt shop made $ 215 by selling 5 t-shirts. What is the cost of each t-shirt?,43.0,( 215.0 / 5.0 ),SVAMP
Word Problems,challenge,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 32 inches farther than the grasshopper and the mouse jumped 26 inches lesser than the frog. How far did the mouse jump?",31.0,( ( 25.0 + 32.0 ) - 26.0 ),SVAMP
Word Problems,challenge,He then went to see the oranges being harvested. He found out that they harvest 76 sacks per day and discard 64 of them. How many oranges do they harvest per day if each sack contains 50 oranges?,600.0,( ( 76.0 - 64.0 ) * 50.0 ),SVAMP
Word Problems,challenge,Jesse's room is 7 feet wide. If she needs a carpet of size 14 square feet What is the length of her room?,2.0,( 14.0 / 7.0 ),SVAMP
Word Problems,challenge,Every day Ryan spends 6 hours on learning english and 5 hours on learning chinese. If he learns for 2 days How many hours does he spend on learning english in all?,12.0,( 6.0 * 2.0 ),SVAMP
Word Problems,challenge,Ed had 10 more marbles than Doug. Doug lost 11 of his marbles at the playground. If Ed had 45 marbles How many more marbles did Ed have than Doug then?,21.0,( 10.0 + 11.0 ),SVAMP
Word Problems,challenge,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 10 invitations in it and she bought 7 packs. If she sends invitations to only 2 friends How many invitations will be left?,68.0,( ( 10.0 * 7.0 ) - 2.0 ),SVAMP
Word Problems,challenge,Rachel's tree had 4 apples initially. She picked some apples and now there are 2 apples left on the tree. How many apples did rachel pick?,2.0,( 4.0 - 2.0 ),SVAMP
Word Problems,challenge,Bobby ate 28 pieces of candy. Then he ate 42 more. He also ate 63 pieces of chocolate. How many pieces of candy did Bobby eat?,70.0,( 28.0 + 42.0 ),SVAMP
Word Problems,challenge,The Razorback shop makes $ 115 dollars off each jersey and $ 25 off each t-shirt. During the Arkansas and Texas tech game they sold 113 t-shirts and 78 jerseys. How much more does a jersey cost than a t-shirt?,90.0,( 115.0 - 25.0 ),SVAMP
Word Problems,challenge,Bobby had 22 pieces of candy. He ate some pieces of candy. Then he ate 5 more. If he still has 8 pieces of candy left How many pieces of candy had he eaten at the start?,9.0,( ( 22.0 - 5.0 ) - 8.0 ),SVAMP
Word Problems,challenge,If each pack costs 81 dollars How much will it cost to buy 33 packs of dvds?,2673.0,( 81.0 * 33.0 ),SVAMP
Word Problems,challenge,There were 61 parents in the program and 177 pupils too. The program could seat 44 people How many people were present in the program?,238.0,( 61.0 + 177.0 ),SVAMP
Word Problems,challenge,Every day Ryan spends 4 hours on learning english and 6 hours on learning chinese. If he learns for 86 days How many hours does he spend on learning english and chinese each day?,10.0,( 4.0 + 6.0 ),SVAMP
Word Problems,challenge,Baker made 126 cakes and 48 pastries. If he sold 115 cakes and 81 pastries How many more cakes than pastries did baker make?,78.0,( 126.0 - 48.0 ),SVAMP
Word Problems,challenge,At the arcade Dave had won 19 tickets. If he used 12 to buy some toys and 7 more to buy some clothes How many more tickets did Dave use to buy toys than he did to buy clothes?,5.0,( 12.0 - 7.0 ),SVAMP
Word Problems,challenge,"A grocery store had 30 bottles of regular soda, 8 bottles of diet soda and 41 apples. How many bottles did they have total?",38.0,( 30.0 + 8.0 ),SVAMP
Word Problems,challenge,There are 11 baskets of peaches. Each basket has 10 red peaches and 18 green peaches. How many peaches are in the baskets altogether?,308.0,( ( 10.0 + 18.0 ) * 11.0 ),SVAMP
Word Problems,challenge,Paul got a box of 440 crayons for his birthday. During the school year he gave 111 crayons to his friends while he lost 106 crayons. How many crayons did he have left?,223.0,( 440.0 - ( 111.0 + 106.0 ) ),SVAMP
Word Problems,challenge,Some campers went rowing in the morning while 7 campers went rowing in the afternoon. If a total of 60 campers went rowing that day How many campers went rowing in the morning?,53.0,( 60.0 - 7.0 ),SVAMP
Word Problems,challenge,He then went to see the oranges being harvested. He found out that they harvest 74 sacks per day and discard 71 of them. How many sacks of oranges will they have after 51 days of harvest?,153.0,( ( 74.0 - 71.0 ) * 51.0 ),SVAMP
Word Problems,challenge,Next on his checklist is wax to stick the feathers together. If he has 557 g of wax and right now he just needs 17 g Total how many grams of wax do the feathers require?,574.0,( 557.0 + 17.0 ),SVAMP
Word Problems,challenge,Jerry had 7 books and 3 action figures on a shelf in his room. Later he added 2 more action figures to the shelf. How many more books than action figures were on his shelf?,2.0,( 7.0 - ( 3.0 + 2.0 ) ),SVAMP
Word Problems,challenge,Matthew gave 6 crackers to each his friends. If he had 36 crackers How many friends did he give crackers to?,6.0,( 36.0 / 6.0 ),SVAMP
Word Problems,challenge,Katie had 57 new games and 39 old games. Her friends had 34 new games. How many more games does Katie have than her friends?,62.0,( ( 57.0 + 39.0 ) - 34.0 ),SVAMP
Word Problems,challenge,26 children were riding on the bus. At the bus stop 38 more children got on the bus. How many children are on the bus now?,64.0,( 26.0 + 38.0 ),SVAMP
Word Problems,challenge,Josh had 21 marbles in his collection. He found 7 marbles. How many marbles does he have now?,28.0,( 21.0 + 7.0 ),SVAMP
Word Problems,challenge,Jake brought 6 balloons to the park. If Jake brought 4 more balloons than the number of balloons that Allan brought How many balloons did Allan bring to the park?,2.0,( 6.0 - 4.0 ),SVAMP
Word Problems,challenge,At the arcade Dave had won 14 tickets and lost 2 tickets. If he used 10 to buy some toys How many tickets did Dave have left?,2.0,( ( 14.0 - 2.0 ) - 10.0 ),SVAMP
Word Problems,challenge,During summer break 610769 kids from Lawrence county go to camp and the other 590796 kids stay home. An additional 22 kids from outside the county attended the camp. About how many kids are in Lawrence county?,1201565.0,( 610769.0 + 590796.0 ),SVAMP
Word Problems,challenge,Edward had $ 18. He spent $ 16. How much money does Edward have now?,2.0,( 18.0 - 16.0 ),SVAMP
Word Problems,challenge,For Gwen's birthday she received 5 dollars from her dad. Her mom gave her 2 more dollars. If she spent 6 dollars. How much more money did she receive from her dad than she did from her mom?,3.0,( 5.0 - 2.0 ),SVAMP
Word Problems,challenge,Robin's hair was 14 inches long. It grew by 8 inches. Then he cut off 20 inches. How long is his hair now?,2.0,( ( 14.0 - 20.0 ) + 8.0 ),SVAMP
Word Problems,challenge,Edward spent $ 16 to buy 92 books each book costing him the same amount of money. Now he has $ 6. How much did Edward have before he spent his money?,22.0,( 16.0 + 6.0 ),SVAMP
Word Problems,challenge,During summer break 34044 kids from Lawrence county go to camp and the other 134867 kids stay home. An additional 424944 kids from outside the county attended the camp. How many kids in total attended the camp?,458988.0,( 34044.0 + 424944.0 ),SVAMP
Word Problems,challenge,Baker made 14 cakes and 153 pastries. If he sold 8 pastries and 97 cakes How many more cakes than pastries did baker sell?,89.0,( 97.0 - 8.0 ),SVAMP
Word Problems,challenge,"After a typhoon, 2 trees in Haley's backyard died. If she had grown 12 trees initially How many trees does she have left?",10.0,( 12.0 - 2.0 ),SVAMP
Word Problems,challenge,Paco had 8 sweet cookies and 6 salty cookies. He ate 20 sweet cookies and 34 salty cookies. How many more salty cookies than sweet cookies did he eat?,14.0,( 34.0 - 20.0 ),SVAMP
Word Problems,challenge,"A grocery store had 79 bottles of regular soda, 53 bottles of diet soda and 42 apples. How many more bottles of regular soda than diet soda did they have?",26.0,( 79.0 - 53.0 ),SVAMP
Word Problems,challenge,Carol was sending out birthday invitations to 12 friends. She bought 3 packs each one having the same number of invitations. How many invitations are in each pack?,4.0,( 12.0 / 3.0 ),SVAMP
Word Problems,challenge,Jake has 13 fewer peaches and 3 more apples than Steven. Steven has 9 peaches and 8 apples. How many apples does Jake have?,11.0,( 3.0 + 8.0 ),SVAMP
Word Problems,challenge,Josh had 22 marbles in his collection. Jack gave him 20 marbles. How many marbles does Josh have now?,42.0,( 22.0 + 20.0 ),SVAMP
Word Problems,challenge,Faye had 31 packs of pencils each one having 6 pencils. She was placing her pencils into rows with 19 pencils in each row. How many pencils does she have?,186.0,( 31.0 * 6.0 ),SVAMP
Word Problems,challenge,Jake has 84 more apples and 10 fewer peaches than Steven. Steven has 13 peaches and 52 apples. How many peaches does Jake have?,3.0,( 13.0 - 10.0 ),SVAMP
Word Problems,challenge,Rebecca wants to split a collection of eggs into 4 groups. Rebecca has 8 eggs and 6 marbles. How many eggs will each group have?,2.0,( 8.0 / 4.0 ),SVAMP
Word Problems,challenge,Jack received 4 emails and sent 2 letters in the morning. He then received 6 emails and sent 8 letters in the afternoon. How many emails did Jack send in the day?,10.0,( 2.0 + 8.0 ),SVAMP
Word Problems,challenge,"Rachel had to complete 7 pages of math homework, 11 pages of reading homework and 8 more pages of biology homework. How many more pages of reading homework than biology homework did she have?",3.0,( 11.0 - 8.0 ),SVAMP
Word Problems,challenge,Dan has $ 2. He bought some candy bar for $ 6 each one costing $ 3. How many candy bar did he buy?,2.0,( 6.0 / 3.0 ),SVAMP
Word Problems,challenge,"Lucy went to the grocery store. She bought 4 packs of cookie, 22 packs of cake and 16 packs of chocolate. How many packs of groceries did she buy in all?",42.0,( ( 4.0 + 22.0 ) + 16.0 ),SVAMP
Word Problems,challenge,The school has 304 grades and each grade has 75 students How many students were there in total?,22800.0,( 304.0 * 75.0 ),SVAMP
Word Problems,challenge,The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,369.0,( 1218.0 - 849.0 ),SVAMP
Word Problems,challenge,Bobby had 32 pieces of candy. He ate some pieces of candy. If he has 20 pieces of candy left How many pieces of candy did Bobby eat?,12.0,( 32.0 - 20.0 ),SVAMP
Word Problems,challenge,Baker sold 8 cakes. If he had made 40 cakes initially How many more cakes did baker make than those he sold?,32.0,( 40.0 - 8.0 ),SVAMP
Word Problems,challenge,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 92 visitors came to the Buckingham palace that day. If there were 419 visitors the previous day and 103 visitors the day before that How many visited the Buckingham palace before that day?",522.0,( 419.0 + 103.0 ),SVAMP
Word Problems,challenge,"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 100 visitors came to the Buckingham palace on the previous day. If there were 666 visitors on that day How many more visitors visited the Buckingham palace on that day than on the previous day?",566.0,( 666.0 - 100.0 ),SVAMP
Word Problems,challenge,In Haley's class 4 are boys who love to play marbles. If Haley has 23 marbles and wants to keep 15 marbles for herself How many will each of the boys receive?,2.0,( ( 23.0 - 15.0 ) / 4.0 ),SVAMP
Word Problems,challenge,Matthew had 22 crackers and 34 cakes. If Matthew gave equal numbers of crackers and cakes to his 11 friends How many crackers did each person eat?,2.0,( 22.0 / 11.0 ),SVAMP
Word Problems,challenge,Rachel has 3 apple trees. She picked 8 apples from each of her trees. Now the trees have a total 9 apples still on them. How many apples were there on all trees initially?,33.0,( ( 3.0 * 8.0 ) + 9.0 ),SVAMP
Word Problems,challenge,Mary is baking a cake. The recipe calls for 9 cups of flour and 11 cups of sugar. She already put in 4 cups of flour. How many more cups of sugar than cups of flour does she need to add now?,6.0,( 11.0 - ( 9.0 - 4.0 ) ),SVAMP
Word Problems,challenge,The school is planning a field trip. The school has 17 classrooms. There are 46 school buses and a total of 92 students in the school. If all buses are full How many seats are in each bus?,2.0,( 92.0 / 46.0 ),SVAMP
Word Problems,challenge,For Gwen's birthday she received some dollars. She spent 8 dollars and has 6 dollars left with her. How much money did Gwen receive for her birthday?,14.0,( 8.0 + 6.0 ),SVAMP
Word Problems,challenge,Danny collects bottle caps. He lost 66 bottle caps at the park. Now he has 25 bottle caps in his collection. How many bottle caps did danny have at first?,91.0,( 66.0 + 25.0 ),SVAMP
Word Problems,challenge,Jake has 6 fewer peaches than Steven. Steven has 18 more peaches than Jill. If jill has 5 peaches How many peaches does Jake have?,17.0,( ( 18.0 + 5.0 ) - 6.0 ),SVAMP
Word Problems,challenge,During summer break 907611 kids from Lawrence county stay home and the other 455682 kids go to camp. About how many kids are in Lawrence county?,1363293.0,( 455682.0 + 907611.0 ),SVAMP
Word Problems,challenge,Jerry had 8 action figures and 9 books on a shelf in his room. Later he added 10 more books to the shelf. How many books were on his shelf in all?,19.0,( 9.0 + 10.0 ),SVAMP
Word Problems,challenge,4 birds and 6 storks were sitting on the fence. 2 more storks came to join them. How many storks are sitting on the fence?,8.0,( 6.0 + 2.0 ),SVAMP
Word Problems,challenge,Allan brought 6 balloons and Jake brought 2 balloons to the park. Jake then bought 3 more balloons at the park. How many more balloons did Allan have than Jake in the park?,1.0,( 6.0 - ( 2.0 + 3.0 ) ),SVAMP
Word Problems,challenge,Faye was placing her pencils and crayons into 19 rows with 4 pencils and 27 crayons in each row. How many pencils does she have?,76.0,( 19.0 * 4.0 ),SVAMP
Word Problems,challenge,The Razorback t-shirt shop sells each t-shirt for $ 201 dollars. During the Arkansas and Texas tech game they increased the prices by $ 217 per t-shirt and sold 14 t-shirts. How much money did they make from selling the t-shirts?,5852.0,( ( 201.0 + 217.0 ) * 14.0 ),SVAMP
Word Problems,challenge,Ed had 12 more marbles than Doug. Ed lost 20 of his marbles at the playground. If Ed had 17 marbles How many marbles does Doug have now?,5.0,( 17.0 - 12.0 ),SVAMP
Word Problems,challenge,Lawrence county has 313473 kids. During summer break 274865 kids stay home and the rest go to camp. How many kids go to the camp during the break?,38608.0,( 313473.0 - 274865.0 ),SVAMP
Word Problems,challenge,The Razorback shop makes $ 210 dollars off each jersey and $ 240 off each t-shirt. During the Arkansas and Texas tech game they sold 177 t-shirts and 23 jerseys. How much more does a t-shirt cost than a jersey?,30.0,( 240.0 - 210.0 ),SVAMP
Word Problems,challenge,Dan has $ 4. He bought a candy bar for $ 7 and a chocolate for $ 6. How much money did he spend buying the candy bar and chocolate?,13.0,( 7.0 + 6.0 ),SVAMP
Word Problems,challenge,Jerry had 4 action figures and 22 books on a shelf in his room. Later he added 6 more action figures to the shelf. How many action figures were on his shelf in all?,10.0,( 4.0 + 6.0 ),SVAMP
Word Problems,challenge,Mary is baking a cake. The recipe calls for 11 cups of sugar and some more cups of flour. She already put in 3 cups of flour. If she still needs to add 6 more cups of flour How many cups of flour did the recipe require?,9.0,( 3.0 + 6.0 ),SVAMP
Word Problems,challenge,Baker made 54 cakes and 143 pastries. If he sold 68 cakes and 92 pastries How many more pastries than cakes did baker sell?,24.0,( 92.0 - 68.0 ),SVAMP
Word Problems,challenge,3 birds and 2 storks were sitting on the fence. 5 more birds came to join them. How many birds and storks are sitting on the fence?,10.0,( ( 3.0 + 5.0 ) + 2.0 ),SVAMP
Word Problems,challenge,Julia played tag with 7 kids on monday and 13 kids on tuesday. She played cards wtih 20 kids on wednesday. How many kids did she play tag with altogether?,20.0,( 7.0 + 13.0 ),SVAMP
Word Problems,challenge,"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 36 of the pickers that they fill 8 drums of grapes per day. How many days will it take to fill 240 drums of grapes?",30.0,( 240.0 / 8.0 ),SVAMP
Word Problems,challenge,Bobby ate 23 pieces of candy. If he initially had 30 pieces of candy How many pieces of candy does he still have left?,7.0,( 30.0 - 23.0 ),SVAMP
Word Problems,challenge,The Ferris wheel in paradise park has 18 seats. Each seat can hold 15 people. If 10 seats are broken How many people can ride the Ferris wheel at the same time?,120.0,( ( 18.0 - 10.0 ) * 15.0 ),SVAMP
Word Problems,challenge,Robin's hair was 16 inches long. He cut off 11 inches. Then it again grew by 12 inches. How long is his hair now?,17.0,( ( 16.0 - 11.0 ) + 12.0 ),SVAMP
Word Problems,challenge,Frank was reading through his favorite book. The book had 193 pages equally distributed over 15 chapters. It took Frank 660 days to finish the book. How many chapters did he read per day?,44.0,( 660.0 / 15.0 ),SVAMP
Word Problems,challenge,"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 19 inches. The grasshopper jumped 4 inches farther than the frog and the mouse jumped 44 inches lesser than the frog. How far did the frog jump?",15.0,( 19.0 - 4.0 ),SVAMP
Word Problems,challenge,Winter is almost here and most animals are migrating to warmer countries. There are 18 bird families living near the mountain. If 38 bird families flew away to africa and 80 bird families flew away to asia How many bird families flew away for the winter?,118.0,( 38.0 + 80.0 ),SVAMP
Word Problems,challenge,Matthew had 23 crackers. He has 11 crackers left after he gave equal numbers of crackers to his 2 friends. How many crackers did each friend eat?,6.0,( ( 23.0 - 11.0 ) / 2.0 ),SVAMP
Word Problems,challenge,Rachel's tree had 4 apples. She picked 2 apples from her tree. Thereafter 3 new apples grew on the tree. How many apples are there on the tree now?,1.0,( ( 4.0 - 2.0 ) + 3.0 ),SVAMP
Word Problems,challenge,Summer is almost here and most animals are migrating back to cooler countries. There are 87 bird families living near a mountain. If 18 new bird families joined them How many bird families live near the mountain now?,105.0,( 87.0 + 18.0 ),SVAMP
Word Problems,challenge,Danny collects bottle caps and wrappers. He found 15 bottle caps and 18 wrappers at the park. Now he has 67 wrappers and 35 bottle caps in his collection. How many more wrappers than bottle caps does danny have now?,32.0,( 67.0 - 35.0 ),SVAMP
Word Problems,challenge,Melissa scored a total of 91 points in 13 games scoring the same for each game. How many points did she score in each game?,7.0,( 91.0 / 13.0 ),SVAMP
Word Problems,challenge,Robin's hair was 17 inches long. He cut off some inches of her hair. If his hair is now 13 inches long How much of his hair did he cut?,4.0,( 17.0 - 13.0 ),SVAMP
Word Problems,challenge,Baker made 56 pastries and 124 cakes. If he sold 104 cakes and 29 pastries How many pastries would baker still have?,27.0,( 56.0 - 29.0 ),SVAMP
Word Problems,challenge,The school is planning a field trip. The school has 67 classrooms. There are 66 students in each classroom in the school. If there are 6 seats on each school bus How many buses are needed to take the trip?,737.0,( 67.0 * ( 66.0 / 6.0 ) ),SVAMP
Word Problems,challenge,The Razorback t-shirt shop makes $ 87 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 95 t-shirts. If they sold 47 t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,8265.0,( 87.0 * 95.0 ),SVAMP
Word Problems,challenge,3 birds were sitting on the fence. 2 more birds and 6 more storks came to join them. How many more storks than birds are sitting on the fence?,1.0,( 6.0 - ( 3.0 + 2.0 ) ),SVAMP
Word Problems,challenge,The school is planning a field trip. The school has 21 classrooms. There are 98 students in the school and 7 school buses. If all buses are full How many seats are in each bus?,14.0,( 98.0 / 7.0 ),SVAMP
Word Problems,challenge,Randy has 58 blocks. He uses 27 blocks to build a tower and 53 blocks to build a house. How many blocks did he use to build the tower and the house altogether?,80.0,( 27.0 + 53.0 ),SVAMP
Word Problems,challenge,Every day Ryan spends 5 hours on learning english and 4 hours on learning chinese. If he learns for 6 days How many hours does he spend on learning chinese in all?,24.0,( 4.0 * 6.0 ),SVAMP
Word Problems,challenge,The Razorback shop makes $ 86 dollars off each t-shirt and $ 232 off each jersey. During the Arkansas and Texas tech game they sold 254 t-shirts and 43 jerseys. How much more does a jersey cost than a t-shirt?,146.0,( 232.0 - 86.0 ),SVAMP
Word Problems,challenge,Danny collects bottle caps and wrappers. He found 66 wrappers and 39 bottle caps at the park. Now he has 16 bottle caps and 68 wrappers in his collection. How many wrappers did danny have at first?,2.0,( 68.0 - 66.0 ),SVAMP
Word Problems,challenge,Haley grew 14 trees in her backyard. After a typhoon 9 died. How many more trees died in the typhoon than those that survived?,4.0,( 9.0 - ( 14.0 - 9.0 ) ),SVAMP
Word Problems,challenge,He has 9 apples more than Adam and Jackie together do. Adam and Jackie have 7 apples between them. How many apples does He have?,16.0,( 7.0 + 9.0 ),SVAMP
Word Problems,challenge,Dave had 11 apps and 3 files on his phone. After deleting some apps and files he had 24 files and 2 apps left. How many more files than apps does he have left on the phone?,22.0,( 24.0 - 2.0 ),SVAMP
Word Problems,challenge,Rebecca wants to split a collection of eggs into groups of 11. If each group has 2 eggs How many eggs does Rebecca have?,22.0,( 11.0 * 2.0 ),SVAMP
Word Problems,challenge,"Jack received 10 emails in the morning, 7 emails in the afternoon and 17 emails in the evening. How many more emails did Jack receive in the morning than in the afternoon?",3.0,( 10.0 - 7.0 ),SVAMP
Word Problems,challenge,Adam could fit 11 action figures on each shelf in his room. His room has 4 shelves and 40 cabinets. How many total action figures could his shelves hold?,44.0,( 11.0 * 4.0 ),SVAMP
Word Problems,challenge,Lucy went to the grocery store. She bought 10 packs of cookie and 4 packs of cake. How many more packs of cookie did she buy over cake?,6.0,( 10.0 - 4.0 ),SVAMP
Word Problems,challenge,Every day Ryan spends 6 hours on learning english and 2 hours on learning chinese. How many more hours does he spend on learning english than he does on learning chinese?,4.0,( 6.0 - 2.0 ),SVAMP
Word Problems,challenge,David did 40 more push-ups but 17 less crunches than Zachary in gym class today. If Zachary did 34 push-ups and 62 crunches How many crunches did David do?,45.0,( 62.0 - 17.0 ),SVAMP
Word Problems,challenge,The grasshopper and the frog had a jumping contest. The frog jumped 39 inches and the grasshopper jumped 17 inches. How much farther did the frog jump than the grasshopper?,22.0,( 39.0 - 17.0 ),SVAMP
Word Problems,challenge,Paul had 50 books. After buying some in a garage sale he had 151 left. How many books did he buy?,101.0,( 151.0 - 50.0 ),SVAMP
Word Problems,challenge,If they are already at 659 feet and the cave is 762 feet deep How much farther until they reach the end of the cave?,103.0,( 762.0 - 659.0 ),SVAMP
Word Problems,challenge,Katie had 78 new games and 86 old games. Her friends had 48 new games. How many new games do they have together?,126.0,( 78.0 + 48.0 ),SVAMP
Word Problems,challenge,Josh had 19 marbles in his collection. He lost 11 marbles and found 5 new ones. How many marbles does he have now?,13.0,( ( 19.0 - 11.0 ) + 5.0 ),SVAMP
Word Problems,challenge,Jerry had 4 action figures on a shelf in his room. Later he added some more action figures to the shelf. If there are a total of 8 action figures on his shelf now How many action figures did he add to the shelf?,4.0,( 8.0 - 4.0 ),SVAMP
Word Problems,challenge,Rachel has 52 apple trees. She picked 2 apples from 1 of her trees. Now the tree has 7 apples still on it. How many apples did the tree have to begin with?,9.0,( 2.0 + 7.0 ),SVAMP
Word Problems,challenge,We ordered 9 pizzas. Each pizza has 10 slices. If there are 2 of us How many slices of pizza does each of us get if distributed equally?,45.0,( 9.0 * ( 10.0 / 2.0 ) ),SVAMP
Word Problems,challenge,Jack received a total of 9 emails in the day. If he received 7 emails in the morning and some more in the afternoon How many emails did Jack receive in the afternoon?,2.0,( 9.0 - 7.0 ),SVAMP
Word Problems,challenge,A grocery store had 19 bottles of diet soda and 60 bottles of regular soda. How many more bottles of regular soda than diet soda did they have?,41.0,( 60.0 - 19.0 ),SVAMP
Word Problems,challenge,A book has 3 chapters. The first chapter is 35 pages long the second chapter is 18 pages long and the third chapter is 3 pages long. How many more pages does the second chapter have than the third chapter?,15.0,( 18.0 - 3.0 ),SVAMP
Word Problems,challenge,Randy has 97 blocks. He uses some blocks to build a tower. If there are 72 blocks left How many blocks did he use to build the tower?,25.0,( 97.0 - 72.0 ),SVAMP
Word Problems,challenge,Because of the decision Sofia asked the students to suggest specific types of food. 182 students suggested adding mashed potatoes while others suggested adding bacon to the menu. If 166 more students suggested adding bacon than those that suggested mashed potatoes How many students suggested bacon?,348.0,( 182.0 + 166.0 ),SVAMP
Word Problems,challenge,A waiter had 13 customers. After some left he got 4 new customers. If he still had 9 customers How many customers left?,8.0,( 13.0 - ( 9.0 - 4.0 ) ),SVAMP
Word Problems,challenge,Every day Ryan spends 3 hours on learning english and some more hours on learning chinese. If he spends a total of 4 hours on learning english and chinese everyday How many hours does he spend on learning chinese?,1.0,( 4.0 - 3.0 ),SVAMP
Word Problems,challenge,A book has 2 chapters across 81 pages. The second chapter is 68 pages long. How many pages are in the second chapter?,13.0,( 81.0 - 68.0 ),SVAMP
Word Problems,challenge,White t - shirts can be purchased in packages. If mom buys 28 packages which contain 56 white t - shirts in total How many white t - shirts does each package have?,2.0,( 56.0 / 28.0 ),SVAMP
Word Problems,challenge,Baker made 52 pastries and 84 cakes. If he sold 102 cakes and 94 pastries How many more cakes than pastries did baker make?,32.0,( 84.0 - 52.0 ),SVAMP
Word Problems,challenge,Jessie weighed 71 kilograms. After she started to go jogging everyday she lost 20 kilograms. How much does she weigh now?,51.0,( 71.0 - 20.0 ),SVAMP
Word Problems,challenge,Lawrence county has 898051 kids. During summer break 629424 kids go to camp and the rest stay home. How many kids stay home?,268627.0,( 898051.0 - 629424.0 ),SVAMP
Word Problems,challenge,Dave had 17 apps and 21 files on his phone. After deleting some apps and files he had 3 apps and 7 files left. How many files did he delete?,14.0,( 21.0 - 7.0 ),SVAMP
Word Problems,challenge,If you had 33 cookies and each bag has 11 cookies How many bags of cookies do you have?,3.0,( 33.0 / 11.0 ),SVAMP
Word Problems,challenge,He then went to see the oranges being harvested. He found out that they harvest 66 sacks per day and that each sack containes 25 oranges. How many oranges will they have after 87 days of harvest?,143550.0,( ( 66.0 * 87.0 ) * 25.0 ),SVAMP
Word Problems,challenge,Nell collects baseball cards. She had 242 cards. She gave 136 of her cards to Jeff. How many cards does Nell have left?,106.0,( 242.0 - 136.0 ),SVAMP
Word Problems,challenge,Helen the hippo and her friends are preparing for thanksgiving at Helen's house. Helen baked 90 chocolate chip cookies yesterday and 51 raisin cookies and 484 chocolate chip cookies this morning. How many chocolate chip cookies did Helen bake?,574.0,( 90.0 + 484.0 ),SVAMP
Word Problems,challenge,There were 13 roses in the vase. Jessica cut some more roses from her flower garden which had a total of 12 roses. There are now 21 roses in the vase. How many roses are left in the garden?,4.0,( 12.0 - ( 21.0 - 13.0 ) ),SVAMP
Word Problems,challenge,Jerry had some action figures on a shelf in his room. Later he added 2 more action figures to the shelf and removed 7 of the old ones. If there are 10 action figures on his shelf now How many action figures did he have initially on the shelf?,15.0,( ( 10.0 + 7.0 ) - 2.0 ),SVAMP
Word Problems,challenge,A book has 2 chapters across 23 pages. The first chapter is 10 pages long. How many pages are in the first chapter?,13.0,( 23.0 - 10.0 ),SVAMP
Word Problems,challenge,Paul had 21 books. After selling some in a garage sale he bought 42 new ones. If he has 15 books now How many more books did he sell than he bought?,6.0,( 21.0 - 15.0 ),SVAMP
Word Problems,challenge,Allan and Jake brought 3 balloons to the park. If Allan brought 2 balloons How many balloons did Jake bring to the park?,1.0,( 3.0 - 2.0 ),SVAMP
Word Problems,challenge,There are 270 students in a school. If the school has 5 students in each grades and each grade has the same number of students How many grades are there in total?,54.0,( 270.0 / 5.0 ),SVAMP
Word Problems,challenge,After finding some bottle caps at the park danny has 32 bottle caps in his collection. If he had 25 bottle caps in his collection earlier How many bottle caps did he find at the park?,7.0,( 32.0 - 25.0 ),SVAMP
Word Problems,challenge,A mailman has to give 32 pieces of junk mail to each of the 55 blocks. If he gives 8 mails to each house in a block How many houses are there in a block?,4.0,( 32.0 / 8.0 ),SVAMP
Word Problems,challenge,Winter is almost here and most animals are migrating to warmer countries. There are 41 bird families living near the mountain. If 35 bird families flew away to asia and 62 bird families flew away to africa How many more bird families flew away to africa than those that flew away to asia?,27.0,( 62.0 - 35.0 ),SVAMP
